,id,Unnamed: 0,propertyType,name,publishedOn,address,latitude,longitude,price,priceActual,priceMax,priceMin,livingRooms,beds,bedsMax,bedsMin,isRetirementHome,isSharedOwnership,studentFriendly,features
378,52906295.0,274,terraced,2 bed terraced house to rent,2024-04-12T16:06:47,"Langton Park, Southville, Bristol BS3",51.441359,-2.603532,1550.0,1550.0,1750.0,1500.0,2.0,2.0,2.0,2.0,False,False,False,"['Large garage with electric door', 'Two bedrooms', 'Two reception rooms', 'Fitted kitchen / breakfast room', 'Upstairs bathroom', ""Rear garden measuring approx. 15'\n\nEPC D""]"
379,67017547.0,275,flat,2 bed flat to rent,2024-04-03T10:07:37,"Waterloo Road, St. Philips, Bristol BS2",51.455955,-2.578178,1400.0,1400.0,1500.0,1250.0,0.0,2.0,2.0,2.0,False,False,False,"['Available 10th April', 'Part Furnished', 'Great Central Location', 'Two double bedrooms', 'Walking Distance to Bristol City Centre', 'Balcony']"
380,66970726.0,276,terraced,3 bed property to rent,2024-03-26T21:36:30,"Novers Hill, Bristol BS4",51.426248,-2.599349,1650.0,1650.0,1750.0,1500.0,1.0,3.0,3.0,3.0,False,False,False,"['Sharers/Families Welcome', 'Quiet Location', 'Driveway with Parking', 'Freshly Refurbished', 'Local Amenities', 'Great Transport Links']"
381,49616475.0,277,terraced,4 bed terraced house to rent,2024-02-22T15:04:34,"Eighteen Acre Drive, Patchway, Bristol, South Gloucestershire BS34",51.525299,-2.579183,1700.0,1700.0,1750.0,1500.0,1.0,4.0,4.0,4.0,False,False,False,['Two garages']
382,67039099.0,278,terraced,4 bed terraced house to rent,2024-04-05T11:31:30,"Berry Lane, Horfield, Bristol BS7",51.489849,-2.5776,3120.0,3120.0,3250.0,3000.0,1.0,4.0,4.0,4.0,False,False,False,[]
383,60556114.0,279,terraced,6 bed terraced house to rent,2024-02-19T15:18:31,"Filton Avenue, Horfield, Bristol BS7",51.491032,-2.578064,3950.0,3950.0,4000.0,3750.0,1.0,6.0,6.0,6.0,False,False,False,"['New patio garden', 'Bus stop on your doorstep to uwe', 'Close to uwe and gloucester road', 'Gas central heating', 'Double bedrooms', 'New shower room to the main house']"
384,66484669.0,280,flat,1 bed flat to rent,2024-01-25T12:25:22,"Westfield Park, Bristol BS6",51.467256,-2.610395,2000.0,2000.0,2000.0,2000.0,0.0,1.0,1.0,1.0,False,False,True,"['Exclusive to Nestify', 'Furnished', 'Bills Included up to a reasonable amount', 'Private Parking available', 'Well Connected to Citys Transportation Network', 'Fully Equipped Kitchen']"
385,58812156.0,281,detached,2 bed detached house to rent,2024-04-03T14:36:40,"Nugent Hill, Cotham, Bristol BS6",51.464794,-2.593724,1700.0,1700.0,1750.0,1500.0,1.0,2.0,2.0,2.0,False,False,False,"['Detached House', 'Built 2007', 'Two Bedrooms', 'Private Garden', 'BS6, Cotham', 'Unfurnished', 'White Goods Included', 'Available Immediately']"
386,61758088.0,282,flat,2 bed flat to rent,2024-04-03T08:29:24,"Cabot 24, 1-3 Surrey Street, Bristol BS2",51.460766,-2.587192,1550.0,1550.0,1750.0,1500.0,1.0,2.0,2.0,2.0,False,False,False,"['Recently built', 'Parking space', 'Centrally located - ideal for Cabot Circus', 'Great for sharers', 'Two double bedrooms', 'Ensuite shower room', 'Bathroom with shower over bath', 'Open plan living space', 'Modern kitchen', 'EPC Rating = C']"
387,61606762.0,283,flat,2 bed flat to rent,2024-02-02T03:36:57,"St Pauls Road, Clifton, Bristol BS8",51.459415,-2.610492,2500.0,2500.0,2500.0,2500.0,0.0,2.0,2.0,2.0,False,False,False,"['Short/Medium Term property', 'All bills included', 'Fully furnished', 'In Ideal Location in Clifton', 'Serviced apartment', 'Duplex Apartment', 'Lovely 2 bedrooms']"
388,66846868.0,284,flat,2 bed flat to rent,2024-03-12T12:03:15,"BPC01597 West Park, Clifton BS8",51.462001,-2.607189,1650.0,1650.0,1750.0,1500.0,1.0,2.0,2.0,2.0,False,False,False,"['Two Bedroom Flat', 'Part Furnished', 'Great Location', 'Students Accepted', 'Available 26th April 2024', ""Council Tax Band 'B'"", 'EPC Rating D']"
389,67032783.0,285,detached,3 bed detached house to rent,2024-04-04T17:01:53,"Keynsham Road, Willsbridge, Bristol BS30",51.429752,-2.481686,1750.0,1750.0,1750.0,1750.0,3.0,3.0,3.0,3.0,False,False,False,"['Detached 3 / 4 Bedroom House', '2 Reception Rooms', 'Kitchen with Breakfast Room', 'Shower Room and Family Bathroom', 'Parking and Garage', 'Views over the Valley', 'Close to Keynsham Train Station &amp; Bristol &amp; Bath Cycle Park', 'Available Now!', 'Pet considered but not suitable for students or smokers', 'Award winning letting agent']"
390,41571256.0,286,flat,1 bed flat to rent,2024-04-09T14:20:15,"Granby Hill, Bristol BS8",51.451602,-2.62239,1200.0,1200.0,1250.0,1000.0,0.0,1.0,1.0,1.0,False,False,False,"['Courtyard Garden', 'Large Living Space', 'Close to Clifton Village', 'Open Plan Kitchen/Diner', 'Gas Central Heating', 'Double Bedroom', 'Offered Unfurnished', 'White Goods Included', 'Available 7th June', 'Zero Deposit Available']"
391,66757961.0,287,flat,2 bed flat to rent,2024-02-29T12:58:15,"Cotham Hill, Bristol BS6",51.46427,-2.608887,2100.0,2100.0,2250.0,2000.0,0.0,2.0,2.0,2.0,False,False,False,"['No Agent Fees', 'Students Can Enquire', 'Property Reference Number: 2020766']"
392,66579018.0,288,flat,1 bed flat to rent,2024-02-07T03:40:35,"Gordon Road, Clifton, Bristol BS8",51.455845,-2.612215,2500.0,2500.0,2500.0,2500.0,1.0,1.0,1.0,1.0,False,False,False,"['Short/medium term', 'Fully equipped', 'Fully furnished', 'Bills included', 'Popular location', 'Close to amenities', 'Wi fi', 'Close to city centre']"
393,66483781.0,289,end_terrace,5 bed end terrace house to rent,2024-01-25T11:07:10,"Sorrel Place, Stoke Gifford, Bristol BS34",51.509033,-2.53875,3700.0,3700.0,3750.0,3500.0,1.0,5.0,5.0,5.0,False,False,False,"['Modern and Fully Furnished', 'Perfect for Students', 'Close to uwe Frenchay Campus', 'Great Location', 'Parking Space', 'Available now']"
394,65938591.0,290,detached,3 bed detached house to rent,2023-10-28T09:03:49,"Smythe Croft, Whitchurch, Bristol BS14",51.40113,-2.570071,1600.0,1600.0,1750.0,1500.0,3.0,3.0,3.0,3.0,False,False,False,"['Three bedroom detached', 'Extended ground floor accommodation', 'Double glazed conservatory', 'Two garages', 'Gas central heating &amp; double glazing', 'Council tax band: E', 'EPC Rating: D']"
395,59613120.0,291,flat,1 bed flat to rent,2021-09-03T12:22:55,"Anstey Street, Bristol BS5",51.466236,-2.562717,2200.0,2200.0,2250.0,2000.0,1.0,1.0,1.0,1.0,False,False,False,"['Parking available for additional cost', 'All beds are zip linked- Beds can be made as King or twin', 'Double sofa beds available', 'All bills included!', 'Fully furnished!', 'Multiple Apartments available']"
396,67027162.0,292,flat,2 bed flat to rent,2024-04-04T09:58:14,"Green Street, Totterdown, Bristol BS3",51.442668,-2.581062,1300.0,1300.0,1500.0,1250.0,0.0,2.0,2.0,2.0,False,False,False,"['Furnished', '2 Double Bedrooms', 'Private Entrance', 'Deposit GBP1500', 'Council Tax A', 'EPC C']"
397,67060368.0,293,flat,2 bed flat to rent,2024-04-08T21:00:35,"Hornbeam Close, Bradley Stoke, South Gloucestershire BS32",51.534134,-2.550824,1050.0,1050.0,1250.0,1000.0,0.0,2.0,2.0,2.0,False,False,False,"['Council Tax Band: B', 'Deposit: 1,211 (gbp)']"
398,63853340.0,294,semi_detached,3 bed semi-detached house to rent,2024-02-16T21:30:50,"Canford Lane, Bristol BS9",51.494125,-2.633715,1750.0,1750.0,1750.0,1750.0,2.0,3.0,3.0,3.0,False,False,False,"['Three bedroom semi detached house', 'Beautifully presented throughout', 'Good standard of decoration, separate receptions', 'Kitchen with breakfast nook', 'White goods including dishwasher supplied', 'Downstairs cloak room, period features', 'Bathroom suite with freestanding bath &amp; shower enclosure', 'Good size rear garden, garage &amp; parking', 'Council tax band E', 'Available late February']"
399,67043513.0,295,flat,2 bed flat to rent,2024-04-05T15:52:15,"Dickinsons Fields, Bedminster, Bristol BS3",51.435306,-2.597642,1550.0,1550.0,1750.0,1500.0,1.0,2.0,2.0,2.0,False,False,False,"['Two Double Bedrooms', 'Fully Furnished', 'Appliances Included', 'Refurbished throughout', 'Garage &amp; Allocated Parking', 'Family bathroom and separate en-suite', 'EPC: D with electric heating', 'Tax Band: B', 'Deposit: £1,788', 'Holding Deposit: £357']"
400,66110098.0,296,semi_detached,7 bed semi-detached house to rent,2023-11-22T12:25:33,"Lockleaze Road, Horfield, Bristol BS7",51.489662,-2.573235,4900.0,4900.0,5000.0,4750.0,1.0,7.0,7.0,7.0,False,False,True,"['7 bedrooms', 'Student home', 'Off-street parking', 'Easy access to gloucester road', 'Bike shed', 'Furnished']"
401,65477854.0,297,flat,4 bed flat to rent,2023-08-29T15:18:04,"Henbury Road, Westbury On Trym BS9",51.495638,-2.618265,3000.0,3000.0,3000.0,3000.0,1.0,4.0,4.0,4.0,False,False,True,"['Brand new renovation in 2023', 'Finished to a very high spec', 'Four double bedrooms', 'Sought after location', 'Open plan living space', 'Brand new furniture', 'White goods included', 'Good public transport links']"
402,66049623.0,298,flat,6 bed flat to rent,2023-11-13T21:10:59,"Stokes Croft, Bristol BS1",51.463362,-2.589528,5160.0,5160.0,5500.0,5000.0,0.0,6.0,6.0,6.0,False,False,True,"['No Agent Fees', 'Only Available to Students', 'Property Reference Number: 1990507']"
403,66175873.0,299,flat,3 bed flat to rent,2023-12-01T13:45:36,"Ivywell Road, Bristol BS9",51.472229,-2.63069,2350.0,2350.0,2500.0,2250.0,1.0,3.0,3.0,3.0,False,False,False,"['3 bedrooms', 'Shared use of garage', 'Part-furnished', 'Stunning views']"
404,67001797.0,300,semi_detached,3 bed semi-detached house to rent,2024-03-30T17:32:58,"Gorse Cover Road, Bristol BS35",51.562847,-2.663176,1200.0,1200.0,1250.0,1000.0,1.0,3.0,3.0,3.0,False,False,False,"['Private garden', 'Off street parking', 'Central heating']"
405,58663050.0,301,flat,2 bed flat to rent,2024-01-11T15:07:09,"Cromwell Road, St. Andrews, Bristol BS6",51.469089,-2.589717,1350.0,1350.0,1500.0,1250.0,0.0,2.0,2.0,2.0,False,False,False,"['Student property', 'Two bedrooms', 'Courtyard garden', 'Available August', 'Deposit GBP1557', 'EPC E', 'Council Tax B']"
406,66773870.0,302,detached,3 bed detached house to rent,2024-03-01T20:15:39,"Dundridge Lane, Bristol BS5",51.451799,-2.533167,2100.0,2100.0,2250.0,2000.0,0.0,3.0,3.0,3.0,False,False,False,"['No Agent Fees', 'Property Reference Number: 2006141']"
407,54442574.0,303,terraced,4 bed terraced house to rent,2024-04-10T09:14:36,"Montreal Avenue, Bristol BS7",51.49667,-2.574686,2800.0,2800.0,3000.0,2750.0,0.0,4.0,4.0,4.0,False,False,False,"['Available October', 'Students or professionals', '4 Bedrooms', '2 Bathrooms', 'Furnished', 'Off street parking']"
408,66981993.0,304,terraced,4 bed terraced house to rent,2024-03-27T22:48:41,"Kingsholm Road, Bristol BS10",51.496258,-2.5957,2800.0,2800.0,3000.0,2750.0,0.0,4.0,4.0,4.0,False,False,True,"['No Agent Fees', 'Only Available to Students', 'Property Reference Number: 2030601']"
409,66936495.0,305,flat,2 bed flat to rent,2024-03-22T09:09:09,"26 The Mall, Clifton, Bristol BS8",51.455505,-2.620932,1750.0,1750.0,1750.0,1750.0,1.0,2.0,2.0,2.0,False,False,False,"['Two bedrooms', 'Two bathrooms', 'Living room', 'Kitchen', 'Period features', 'EPC Rating = C']"
410,66667549.0,306,terraced,3 bed terraced house to rent,2024-02-18T04:26:18,"Woodside Road, Kingswood, Bristol BS15",51.459239,-2.514168,2310.0,2310.0,2500.0,2250.0,0.0,3.0,3.0,3.0,False,False,False,"['Central Heating', 'Private Garden', 'Shower', 'Double Glazing', 'No Smoking', 'No pets', 'On Street Parking']"
411,66482297.0,307,flat,2 bed flat to rent,2024-01-25T08:42:40,"Montague Street, Bristol BS2",51.460394,-2.593204,3060.0,3060.0,3250.0,3000.0,0.0,2.0,2.0,2.0,False,False,False,"['Electricity', 'Gas', 'Internet', 'Water']"
412,66982393.0,308,terraced,3 bed terraced house to rent,2024-03-28T02:21:29,"Oak Leaze, Patchway, Bristol BS34",51.523613,-2.584353,1800.0,1800.0,2000.0,1750.0,0.0,3.0,3.0,3.0,False,False,False,"['No Agent Fees', 'Students Can Enquire', 'Property Reference Number: 2035362']"
413,56301472.0,309,semi_detached,4 bed semi-detached house to rent,2023-12-27T07:57:38,"Station Road, Filton, Bristol BS34",51.5093,-2.57199,2200.0,2200.0,2250.0,2000.0,1.0,4.0,4.0,4.0,False,False,False,"['Student 2024 - modern - 3rd Year Students Only', '4 Bedrooms - 3 Doubles and 1 Single', 'Part Furnished', 'Communal Dining Room', 'Modern Kitchen with white goods', 'Modern Shower Room', 'Double Glazing &amp; Gas Central Heating', 'Modern Carpets and Decorations', 'Gardens and Off Street Parking', 'Available July 2024 - 3rd Year &amp; 4th Year Students Only']"
414,59613122.0,310,flat,2 bed flat to rent,2022-07-27T05:53:34,"Gloucester Road North, Bristol BS7",51.502049,-2.579539,2950.0,2950.0,3000.0,2750.0,1.0,2.0,2.0,2.0,False,False,False,"['Monthly Clean is required', 'All bills included', 'Fully furnished', 'Great access to Motorways', 'Amazing location to Southmead Hospital', 'X1 Allocated Parking Space', 'Multiple 2 Beds Available']"
415,66981396.0,311,flat,1 bed flat to rent,2024-03-27T19:40:49,"Gloucester Road, Bristol BS7",51.486894,-2.585785,1250.0,1250.0,1250.0,1250.0,0.0,1.0,1.0,1.0,False,False,False,"['No Agent Fees', 'Property Reference Number: 2001410']"
416,66717235.0,312,flat,2 bed flat to rent,2024-02-23T16:42:40,"BPC02353, Ashgrove Road, Bristol BS6",51.467262,-2.609355,1400.0,1400.0,1500.0,1250.0,1.0,2.0,2.0,2.0,False,False,False,"['Two Bedrooms', 'Large Living Space', 'White Goods', 'Unfurnished', 'Permit Parking', 'Available now', 'Phd, Masters and Third Year Students accepted']"
417,65480581.0,313,flat,1 bed flat to rent,2023-08-30T02:14:24,"Midland Road, St Philips, Bristol BS2",51.455986,-2.579186,2200.0,2200.0,2250.0,2000.0,0.0,1.0,1.0,1.0,False,False,False,"['Short/medium term', 'Bills incuded', 'Popular location', 'Close to amenities', 'Close to city centre']"
418,66624526.0,314,terraced,6 bed terraced house to rent,2024-02-12T19:55:49,"Lodore Road, Bristol BS16",51.477493,-2.539889,3930.0,3930.0,4000.0,3750.0,0.0,6.0,6.0,6.0,False,False,True,"['No Agent Fees', 'Only Available to Students', 'Property Reference Number: 2008562']"
419,67009579.0,315,flat,2 bed flat to rent,2024-04-02T12:13:35,"Gaol Ferry Steps, Bristol BS1",51.446498,-2.598997,1700.0,1700.0,1750.0,1500.0,1.0,2.0,2.0,2.0,False,False,False,"['Prime location', 'Allocated parking', 'Large patio', 'Deposit GBP1,961.00', 'Council Tax D', 'EPC Rating B', 'En suite', 'Two double bedrooms', 'Unfurnished']"
420,66758474.0,316,detached,2 bed detached house to rent,2024-02-29T13:37:23,"Bristol South End, Avon BS3",51.435161,-2.593797,1500.0,1500.0,1500.0,1500.0,1.0,2.0,2.0,2.0,False,False,False,[]
421,67061534.0,317,semi_detached,2 bed semi-detached house to rent,2024-04-09T06:47:17,"Shrub Leaze, Brooklands Park, Stoke Gifford BS34",51.506537,-2.54715,1850.0,1850.0,2000.0,1750.0,1.0,2.0,2.0,2.0,False,False,True,"['Student property', 'Two double bedrooms', 'Two bathrooms', 'Open plan living space', 'Low maintenance back garden', 'Bike Storage', 'Side access to the garden', 'Fully furnished', 'White goods included', 'Great access to uwe']"
422,66704658.0,318,semi_detached,8 bed semi-detached house to rent,2024-02-22T14:15:05,"Stanbury Avenue, Bristol BS16",51.482487,-2.519254,5145.0,5145.0,5500.0,5000.0,0.0,8.0,8.0,8.0,False,False,True,"['No Agent Fees', 'Only Available to Students', 'Bills Included', 'Property Reference Number: 1996899']"
423,66974622.0,319,terraced,3 bed property to rent,2024-03-27T11:24:35,"Coronation Road, Kingswood, Bristol BS15",51.459191,-2.488117,1650.0,1650.0,1750.0,1500.0,2.0,3.0,3.0,3.0,False,False,False,[]
424,66664530.0,320,terraced,4 bed terraced house to rent,2024-02-17T04:26:48,"Ambleside Avenue, Southmead, Bristol BS10",51.504156,-2.609015,2625.0,2625.0,2750.0,2500.0,0.0,4.0,4.0,4.0,False,False,False,"['Fridge Freezer', 'Central Heating', 'Shower', 'No Smoking', 'No pets']"
425,66743507.0,321,flat,1 bed flat to rent,2024-02-28T03:35:17,"Baldwin Street, Bristol BS1",51.453202,-2.594794,1325.0,1325.0,1500.0,1250.0,1.0,1.0,1.0,1.0,False,False,False,"['Suitable for students or professionals.', 'Unfurnished one bedroom flat', ""Situated in the heart of Bristol's city centre"", 'Walking distance to Castle Park and Bristol Harbourside', 'Great nearby transport links', 'White goods included', 'Double bedroom', 'Council tax band C (students exempt)']"
426,43760972.0,322,flat,2 bed flat to rent,2023-06-19T14:19:21,"Meridian Place, Clifton, Bristol BS8",51.456125,-2.610376,1600.0,1600.0,1750.0,1500.0,1.0,2.0,2.0,2.0,False,False,False,"['Between Clifton Village and the Triangle', 'Newly renovated property', 'Bright and Aiiry', 'Council tax B', 'Deposit amount GBP1846', 'Energy rating']"
427,64761522.0,323,terraced,2 bed property to rent,2023-06-07T11:09:15,"Richmond Dale, Clifton, Bristol BS8",51.46962,-2.616963,3100.0,3100.0,3250.0,3000.0,1.0,2.0,2.0,2.0,False,False,False,"['2 bedroom (2 singles and one double)', 'Beautiful Cottage', 'All Bills Included', 'Fully Furnished', 'Short/medium term property', 'Separate Office Space', 'Council Tax Included']"
428,67043601.0,324,flat,1 bed flat to rent,2024-04-05T15:57:15,"BPC00115 Lawford Street, St. Philips, Bristol BS2",51.456798,-2.58006,995.0,995.0,1000.0,900.0,1.0,1.0,1.0,1.0,False,False,False,"['One Bedroom', 'Close to Centre', 'White goods', 'Part Furnished', 'Available 3rd May 2024', ""EPC Rating 'C'""]"
429,66797747.0,325,semi_detached,3 bed semi-detached house to rent,2024-03-05T19:22:11,"Whitley Mead, Stoke Gifford, Bristol BS34",51.512676,-2.544052,1850.0,1850.0,2000.0,1750.0,0.0,3.0,3.0,3.0,False,False,False,"['No Agent Fees', 'Students Can Enquire', 'Property Reference Number: 1992997']"
430,67081013.0,326,semi_detached,3 bed semi-detached house to rent,2024-04-10T17:50:17,"Glanville Gardens, Kingswood, Bristol BS15",51.455097,-2.502169,1400.0,1400.0,1500.0,1250.0,2.0,3.0,3.0,3.0,False,False,False,"['3 Bedroom Unfurnished Semi Detached Property', 'Quiet cul-de-sac location', 'Conservatory and Garage!', 'Available end of April 2024!', '5 weeks deposit - £1,615', 'Long Term Tenancy with an Initial period of 6 Months!', 'Council Tax Band C', 'Ideally suited to a couple or family, the landlord will consider a pet', 'Not Suitable for Students, Sharers and Smokers', 'ARLA and lettings ombudsman registered agent.']"
431,38757777.0,327,flat,2 bed flat to rent,2024-04-10T08:52:04,"Cotham Place, Hampton Road, Cotham, Bristol BS6",51.467916,-2.608,1600.0,1600.0,1750.0,1500.0,1.0,2.0,2.0,2.0,False,False,False,"['Pets considered', 'Private garden', 'Great location', 'Deposit amount GBP1846', 'Energy Rating D', 'Council tax C']"
432,66470142.0,328,terraced,4 bed terraced house to rent,2024-01-23T17:03:02,"Air Balloon Road, Bristol BS5",51.458144,-2.531745,2800.0,2800.0,3000.0,2750.0,0.0,4.0,4.0,4.0,False,False,False,"['No Agent Fees', 'Students Can Enquire', 'Property Reference Number: 1962001']"
433,66667546.0,329,terraced,4 bed terraced house to rent,2024-02-18T04:26:18,"Filton Avenue, Filton, Bristol BS34",51.510548,-2.564358,2970.0,2970.0,3000.0,2750.0,0.0,4.0,4.0,4.0,False,False,False,"['Fridge Freezer', 'Central Heating', 'Private Garden', 'Shower', 'No Smoking', 'No pets', 'On Street Parking']"
434,67075343.0,330,terraced,1 bed property to rent,2024-04-10T11:23:26,"Great Meadow Road, Bradley Stoke, Bristol BS32",51.526209,-2.535868,1050.0,1050.0,1250.0,1000.0,1.0,1.0,1.0,1.0,False,False,False,"['One bedroom house', 'Bradley Stoke', 'Allocated parking', 'EPC D', 'Coucil tax band A', 'Deposit GBP1,211', 'Unfurnished']"
435,66635039.0,331,semi_detached,4 bed semi-detached house to rent,2024-02-13T23:27:54,"Berry Lane, Bristol BS7",51.489953,-2.578089,2600.0,2600.0,2750.0,2500.0,0.0,4.0,4.0,4.0,False,False,False,"['No Agent Fees', 'Students Can Enquire', 'Property Reference Number: 1987338']"
436,62142670.0,332,semi_detached,6 bed semi-detached house to rent,2023-12-12T09:03:33,"Shetland Road, Southmead BS10",51.500318,-2.594673,4050.0,4050.0,4250.0,4000.0,1.0,6.0,6.0,6.0,False,False,True,"['Recently renovated', 'High spec finish', 'Six double bedrooms', 'Two bathrooms', 'Good access to uwe', 'Good public transport links', 'Modern kitchen', 'Student property']"
437,66606884.0,333,terraced,4 bed property to rent,2024-02-09T13:20:57,"Thicket Avenue, Fishponds, Bristol BS16",51.477981,-2.517393,2995.0,2995.0,3000.0,2750.0,1.0,4.0,4.0,4.0,False,False,False,[]
438,66667556.0,334,terraced,3 bed terraced house to rent,2024-02-18T04:26:18,"Albert Terrace, Fishponds, Bristol BS16",51.477353,-2.535049,2410.0,2410.0,2500.0,2250.0,0.0,3.0,3.0,3.0,False,False,False,"['Fridge Freezer', 'Dishwasher', 'Shower', 'No Smoking', 'No pets']"
439,66661839.0,335,flat,6 bed flat to rent,2024-02-16T17:30:56,"Royal York Crescent, Bristol BS8",51.454095,-2.61848,4950.0,4950.0,5000.0,4750.0,0.0,6.0,6.0,6.0,False,False,True,"['No Agent Fees', 'Only Available to Students', 'Property Reference Number: 1990535']"
440,67061457.0,336,terraced,4 bed terraced house to rent,2024-04-09T06:01:49,"Lancelot Road, Stoke Park BS16",51.496304,-2.54377,2600.0,2600.0,2750.0,2500.0,1.0,4.0,4.0,4.0,False,False,True,"['Four double bedrooms', 'Student property', 'Two bathrooms', 'Off street parking for one car', 'Fully furnished', 'White goods included', 'Sought after location', 'Five minutes walk from uwe', 'Good public transport links', 'Close to amenities']"
441,66798975.0,337,flat,1 bed flat to rent,2024-03-06T01:05:23,"Malago Scholar Quarters, West Street, Bedminster, Bristol BS3",51.436151,-2.605751,1000.0,1000.0,1000.0,1000.0,1.0,1.0,1.0,1.0,False,False,False,"['Bills Included', 'Premium Student Accommodation', 'Sought After Location', 'Close to North Street, Bedminster', 'Second Floor Flat', 'Brand-New Finish', 'CGI Photographs, Floorplan &amp; Video Tours', 'Available 30th August 2024', '11 Month &amp; 3 Week Tenancy', 'Managed By cj Hole']"
442,66866583.0,338,flat,2 bed flat to rent,2024-03-14T10:09:51,"Grange Road, Bishopsworth, Bristol BS13",51.413936,-2.619337,1400.0,1400.0,1500.0,1250.0,1.0,2.0,2.0,2.0,False,False,False,[]
443,66885139.0,339,semi_detached,4 bed semi-detached house to rent,2024-03-15T20:53:40,"Woodland Way, Bristol BS15",51.471886,-2.513073,2695.0,2695.0,2750.0,2500.0,0.0,4.0,4.0,4.0,False,False,False,"['No Agent Fees', 'Students Can Enquire', 'Property Reference Number: 2022134']"
444,64852770.0,340,flat,3 bed flat to rent,2024-03-08T15:43:53,"Southey House, 33 Wine Street, City Centre, Bristol BS1",51.455451,-2.591336,3750.0,3750.0,3750.0,3750.0,1.0,3.0,3.0,3.0,False,False,False,"['Luxury Penthouse Apartment in the Heart of Bristol', 'Expansive outdoor space', 'Three generously sized double bedrooms', 'Underground Parking', 'Video door entry system', 'Three bathrooms', 'Gas Heating', 'Stunning Views', 'Available 20th September 2024']"
445,66947152.0,341,flat,1 bed flat to rent,2024-03-23T10:36:57,"Cheltenham Road, Cotham, Bristol BS6",51.466098,-2.591599,1200.0,1200.0,1250.0,1000.0,1.0,1.0,1.0,1.0,False,False,False,"['Cotham/Montpelier Area - 12-Month Contract', 'Well Presented One Bedroom First Floor Flat', 'Modern Carpets and Decorations', 'Light Lounge Area and Double Bedroom', 'Modern White Suite Shower Room', 'Modern Kitchen with Modern White Goods', 'Some Original Features', 'Offered Unfurnished - Available April 2024', 'Sunny Rear Communal Patio Garden', '01 x Rear Secure Parking Space. 12-Month Contract. 05-Week Deposit']"
446,66975942.0,342,flat,2 bed flat to rent,2024-03-27T12:24:27,"Bushy Park, Totterdown, Bristol BS4",51.441095,-2.578845,1200.0,1200.0,1250.0,1000.0,1.0,2.0,2.0,2.0,False,False,False,"['Two Double Bedrooms', 'Large Kitchen / Diner', 'Great Location', 'Unfurnished', 'EPC - D']"
447,66743202.0,343,flat,1 bed flat to rent,2024-01-10T01:06:19,"Alberton Road, Bristol BS16",51.489389,-2.539943,1200.0,1200.0,1250.0,1000.0,1.0,1.0,1.0,1.0,False,False,False,"['One Bedroom', 'First Floor Apartment', 'Gas Central Heating', 'Modern Decor', 'Juliette Balcony', 'Utility Cupboard', 'Frenchay Location']"
448,67059879.0,344,flat,2 bed flat to rent,2024-04-08T19:30:22,"Wilder Street, St. Pauls, Bristol BS2",51.461765,-2.587061,1500.0,1500.0,1500.0,1500.0,1.0,2.0,2.0,2.0,False,False,False,[]
449,66610880.0,345,end_terrace,4 bed end terrace house to rent,2024-02-09T17:55:13,"Filton Avenue, Bristol BS34",51.51449,-2.571051,2635.0,2635.0,2750.0,2500.0,0.0,4.0,4.0,4.0,False,False,True,"['No Agent Fees', 'Only Available to Students', 'Property Reference Number: 1982719']"
450,66767377.0,346,flat,2 bed flat to rent,2024-03-01T12:09:07,"Gas Ferry Road, Bristol, Somerset BS1",51.447784,-2.607994,1600.0,1600.0,1750.0,1500.0,1.0,2.0,2.0,2.0,False,False,False,"['No deposit option available', 'Two double bedrooms', 'Two bathrooms', 'Allocated parking', 'Balcony', 'Lift access', 'White goods included']"
451,67090658.0,347,flat,1 bed flat to rent,2024-04-11T17:35:15,"Raphael Court, Redcliffe, Bristol BS1",51.447627,-2.585944,1100.0,1100.0,1250.0,1000.0,0.0,1.0,1.0,1.0,False,False,False,"['No Agent Fees', 'Property Reference Number: 613555']"
452,66872710.0,348,semi_detached,4 bed semi-detached house to rent,2024-03-14T17:29:15,"Colston Street, Soundwell, Bristol BS16",51.473203,-2.509963,2600.0,2600.0,2750.0,2500.0,0.0,4.0,4.0,4.0,False,False,False,"['No Agent Fees', 'Students Can Enquire', 'Property Reference Number: 2020313']"
453,66872517.0,349,semi_detached,3 bed semi-detached house to rent,2024-03-14T17:19:39,"Wood Street, Charlton Hayes, Bristol BS34",51.526954,-2.583237,1750.0,1750.0,1750.0,1750.0,1.0,3.0,3.0,3.0,False,False,False,"['Modern semi', '3 bedrooms', '2 bathrooms &amp; W/C', 'Spacious living space', 'Fitted kitchen/diner', 'Enclosed garden', 'Garage &amp; parking', 'Ideal for A family', 'Available immediately']"
454,66872669.0,350,terraced,6 bed terraced house to rent,2024-03-14T17:26:52,"Seymour Road, Bristol BS7",51.479512,-2.585647,4680.0,4680.0,4750.0,4500.0,0.0,6.0,6.0,6.0,False,False,True,"['No Agent Fees', 'Only Available to Students', 'Property Reference Number: 2020684']"
455,66717184.0,351,terraced,5 bed terraced house to rent,2023-11-02T15:20:42,"BPC02360, Muller Avenue, Horfield BS7",51.479598,-2.584569,3625.0,3625.0,3750.0,3500.0,1.0,5.0,5.0,5.0,False,False,True,"['2 Modern Shower Rooms', 'Good Location', 'Easy Access to uwe', 'Fully Furnished', 'Available 15th July 2023']"
